,Children,Age,Tenure,MonthlyCharge,Bandwidth_GB_Year,DummyChurn
4059,1,79,4.825693,190.1599,863.4968708,1
4060,0,19,11.69113,149.9378,1722.330381,0
4061,1,39,20.25956,194.9581,2159.414298,0
4062,1,66,6.979037,172.4871,992.6561706,0
4063,1,37,19.46465,154.9755,2574.581362,0
4064,1,32,2.415421,265.1283,981.7181093,1
4065,0,73,20.84965,242.6326,2280.034122,1
4066,3,35,3.245848,159.9805,721.3139824,1
4067,7,71,16.53338,262.6106,2120.151113,1
4068,1,40,13.14021,187.6094,2006.605241,1
4069,0,65,4.736816,182.4433,1069.814443,1
4070,1,70,8.839856,257.6513,1882.174515,1
4071,8,69,1.964781,152.5104,1072.95902,1
4072,0,87,11.37064,147.4738,985.0942314,0
4073,1,78,8.761313,174.9581,1549.953908,1
4074,0,20,14.87243,174.9581,2163.007664,0
4075,8,45,2.558218,197.484,1449.618401,1
4076,2,27,7.269016,220.1149,1670.890036,1
4077,0,27,1.426775,217.484,756.1541962,1
4078,5,55,21.31617,222.6792,2569.290158,0
4079,0,44,3.80496,207.6094,831.3552738,1
4080,3,22,12.57306,194.9768,1614.234523,0
4081,2,68,11.76752,169.9378,1216.01156,0
4082,2,50,1.690026,162.4608,1030.22533,1
4083,7,30,4.91638,147.4564,1258.92066,1
4084,2,27,9.873648,159.9476,1582.882748,1
4085,4,44,6.971251,149.9447,1390.860478,0
4086,3,75,2.779089,277.6513,1017.250159,1
4087,1,61,9.112126,139.9979,1068.365286,1
4088,0,63,7.128376,129.9598,1185.421568,0
4089,0,21,3.033303,137.4698,911.2594992,0
4090,0,34,3.211508,159.965,638.2966688,0
4091,4,25,11.88029,169.9928,1335.552296,0
4092,1,63,9.062033,172.4624,1116.289401,1
4093,0,37,7.462849,162.4653,1452.308983,1
4094,7,29,5.951276,112.4551,849.8471125,0
4095,3,69,17.92442,192.4404,1903.138739,0
4096,6,18,11.36049,172.4742,1547.496008,0
4097,4,70,18.44164,137.4392,1760.029684,0
4098,4,55,6.218071,230.1344,1235.041233,1
4099,1,70,14.87149,182.4676,1532.242102,1
4100,2,67,11.94952,245.1457,1692.14874,0
4101,1,19,5.623084,222.6281,1685.709392,1
4102,4,29,7.032789,220.1615,1378.197785,1
4103,1,61,20.80434,192.4705,2094.027389,0
4104,1,32,15.15905,159.965,1654.594685,0
4105,3,28,27.47595,255.1198,3452.422228,1
4106,1,84,11.75829,245.132,1556.189478,1
4107,0,25,3.346632,92.45514,847.5443814,0
4108,2,80,10.15472,182.447,1048.841947,1
4109,0,49,18.85404,207.4673,1985.001327,0
4110,0,61,4.120579,162.4676,1063.553,0
4111,0,20,15.82734,137.5165,1552.219697,0
4112,0,61,2.54657,182.497,576.7539469,1
4113,4,61,6.623366,127.475,871.6497245,0
4114,3,75,10.98445,159.9642,1267.767102,1
4115,0,37,9.710957,139.9678,1175.07987,0
4116,0,45,11.73089,139.9349,1676.476901,1
4117,8,25,12.50526,202.4433,1674.101146,0
4118,3,88,12.64925,187.656,1542.223736,1
4119,3,56,6.580765,149.9447,1288.736573,0
4120,0,56,11.72569,147.4738,1198.110595,0
4121,1,18,17.25428,159.9942,1861.838695,1
4122,3,88,4.143229,117.5015,558.6380046,0
4123,4,88,6.468187,235.1555,1627.193453,1
4124,2,39,4.827032,127.4421,1061.907795,0
4125,3,76,8.032262,137.4684,975.6560108,1
4126,0,28,18.03946,142.5007,2214.155609,0
4127,0,64,4.245048,172.4567,946.9600501,1
4128,0,40,8.894523,212.6415,1717.407155,1
4129,0,87,2.847771,172.4404,929.9153923,1
4130,1,55,18.61815,240.1149,2064.732863,1
4131,1,21,6.63265,222.6281,1761.873779,0
4132,3,67,4.351173,129.9598,1037.103018,0
4133,1,71,14.61014,149.9447,1882.950851,0
4134,0,63,4.806626,142.4827,1162.614265,1
4135,1,19,22.13831,242.6435,2616.565517,1
4136,3,41,5.325642,95.01949,796.4508318,0
4137,3,24,10.05766,144.9607,1151.520457,0
4138,0,77,5.140738,240.1149,904.5618908,1
4139,0,65,17.21579,179.9476,1670.944369,0
4140,1,42,4.984488,162.4608,1295.610833,0
4141,3,43,2.414,114.9658,468.36494,0
4142,0,61,24.94225,137.4392,2246.098296,0
4143,2,27,1.887597,172.4441,628.4063951,0
4144,0,76,6.592291,137.4392,646.3090606,0
4145,1,86,4.154665,127.475,412.7637414,1
4146,0,77,10.42248,137.4684,1028.818406,1
4147,3,44,5.65315,104.9643,1070.918591,0
4148,3,22,2.647286,127.4421,969.8255583,0
4149,4,67,10.573,127.4958,1089.662539,0
4150,3,58,10.36378,127.4783,1471.541306,0
4151,2,48,5.814507,192.4885,795.5471897,0
4152,7,85,19.94322,127.4958,1973.062252,0
4153,2,83,12.63051,147.4421,1225.839629,0
4154,1,34,3.988032,182.4676,758.5059535,1
4155,1,52,2.459304,177.6508,753.8000793,1
4156,0,69,5.877819,140.0013,1060.698386,1
4157,1,32,3.850863,114.9658,560.5940436,1
4158,0,53,17.62624,172.5034,1751.102541,0
4159,2,83,2.026825,172.4742,364.1796625,1
4160,4,88,2.735806,182.4538,537.4400071,1
4161,0,77,5.131207,92.45514,740.9934575,0
4162,1,82,11.25684,220.1323,1386.235112,0
4163,3,23,10.52866,114.9509,1628.925715,0
4164,0,79,8.596278,184.9496,1431.48792,1
4165,3,67,4.618962,152.509,885.8344713,1
4166,3,26,5.606293,124.9607,1193.722344,1
4167,1,31,18.67357,149.9913,1971.643189,0
4168,5,78,6.941165,125.0073,783.5447103,1
4169,0,78,10.91791,182.4676,1198.334446,1
4170,2,58,7.33513,124.9607,1117.392471,0
4171,7,39,5.062073,124.9643,666.238562,0
4172,3,36,24.79814,104.9923,2334.936502,0
4173,1,22,10.31681,114.9838,1061.819409,0
4174,1,40,2.395742,129.9621,949.9087685,1
4175,4,32,13.70911,124.9607,1868.762719,0
4176,0,82,9.102322,169.9741,877.6347728,0
4177,4,64,1.60558,232.652,949.8530724,1
4178,0,22,26.10713,139.9861,2616.567484,0
4179,2,59,8.450712,207.6094,1224.407955,0
4180,3,79,12.3548,222.6281,2102.1428,1
4181,0,41,4.892174,152.4798,829.160544,0
4182,0,50,2.586551,197.6288,719.7255006,1
4183,3,27,9.175977,174.9699,1754.124518,1
4184,3,44,6.311363,169.9378,874.5896088,0
4185,3,82,7.27652,240.1149,1155.524102,1
4186,0,76,3.226415,169.9378,510.6595626,0
4187,0,73,2.980706,182.447,422.3998081,0
4188,4,69,6.783568,182.4653,1001.378182,1
4189,4,24,5.648594,174.9581,1564.304827,0
4190,3,83,6.184958,197.484,1468.274084,1
4191,0,36,23.40043,162.4676,2772.321832,1
4192,3,39,4.109741,137.4836,1027.507457,0
4193,2,53,3.479316,200.1185,1254.551808,1
4194,1,75,1.743805,255.1665,847.0257353,1
4195,0,41,23.38469,265.147,2559.878176,1
4196,3,61,16.19111,240.1149,1954.817992,0
4197,0,45,14.10279,204.9797,1570.913875,1
4198,1,82,5.102617,132.4798,1109.204756,0
4199,2,87,4.61822,169.9378,567.9194367,0
4200,2,54,1.474087,200.1465,791.2910428,1
4201,8,20,7.874401,164.9785,1895.230077,1
4202,2,49,2.885895,137.4836,867.4854039,1
4203,1,53,19.48432,207.6094,2070.311565,1
4204,0,75,1.203982,119.9568,696.77888,0
4205,3,57,4.073125,267.6427,1571.964276,1
4206,0,67,4.784022,124.9781,499.2698644,0
4207,1,68,11.66425,139.965,1581.415147,0
4208,0,85,1.063338,235.1417,990.2063632,1
4209,0,50,1.070145,184.9496,909.8932554,1
4210,2,41,9.664222,240.1149,1368.692393,1
4211,4,60,3.921335,184.9496,1186.812133,1
4212,0,89,8.925564,164.967,1391.823736,1
4213,0,80,7.610924,149.9915,775.1851628,0
4214,2,60,11.59641,149.9598,1209.433597,1
4215,0,72,5.540815,194.9663,1201.716157,1
4216,1,23,5.527407,174.9919,974.4325376,0
4217,0,40,14.93552,165.0113,1670.49598,0
4218,0,30,2.106961,149.9621,561.8079362,0
4219,0,24,8.11277,174.991,1186.8504,1
4220,6,30,1.923729,149.9778,577.0059283,0
4221,6,21,3.542704,95.00571,645.1788133,0
4222,0,76,4.192662,204.9634,700.7755614,1
4223,2,56,16.61624,232.6228,2025.44891,1
4224,3,33,14.91353,174.991,1806.936325,1
4225,3,25,5.129202,130.0064,992.4933978,0
4226,1,83,3.817742,152.466,506.3292263,0
4227,2,34,14.48515,179.9476,1528.122932,0
4228,3,39,19.39623,287.6427,2425.973996,1
4229,7,80,3.367927,179.9794,722.0495418,1
4230,8,41,9.031197,114.9838,1109.677542,1
4231,1,62,10.77389,129.9915,1537.645961,1
4232,0,57,8.526865,179.9476,902.9358857,0
4233,0,69,3.761516,242.6281,924.9657013,1
4234,1,26,10.1408,174.9699,1774.889088,1
4235,0,59,13.33556,179.9476,1372.679029,0
4236,0,83,14.61254,127.475,1330.997032,0
4237,0,54,4.098818,184.961,1132.634807,1
4238,0,49,10.99657,162.4653,1620.224811,0
4239,1,43,8.361438,137.4978,1057.86587,0
4240,0,40,5.058557,182.4653,831.9762364,1
4241,2,56,4.816947,149.9621,760.1831445,0
4242,1,82,6.470869,165.0182,884.0960804,0
4243,4,75,9.079335,147.4738,959.8322448,0
4244,0,22,3.984772,184.9496,1193.459499,1
4245,0,52,17.13675,169.9447,1707.991573,0
4246,0,19,1.741247,172.4404,1015.142572,1
4247,3,55,2.011058,162.4653,956.6535443,1
4248,1,77,12.48694,162.4608,1795.593522,1
4249,0,56,8.870031,232.6415,1296.501758,0
4250,4,25,4.082591,179.9656,787.75587,1
4251,0,46,18.9981,200.1323,2521.277564,1
4252,1,80,9.022068,214.9525,997.2010554,1
4253,0,70,13.99745,159.9794,1741.511236,0
4254,2,71,1.14019,127.525,396.3110471,0
4255,3,59,6.322807,235.1591,1198.455198,1
4256,8,76,23.81965,149.9621,2389.304765,0
4257,2,70,1.31809,104.9629,295.3935883,1
4258,2,32,20.52789,115.0021,1945.332394,0
4259,10,22,14.86128,92.45514,2108.712631,0
4260,0,36,16.53241,114.9658,1638.079725,0
4261,0,65,3.402225,222.6326,1243.099192,1
4262,0,88,3.160399,139.9568,400.9668713,0
4263,0,27,9.658761,187.6422,1324.009256,1
4264,2,19,10.40415,127.5067,1277.028074,0
4265,1,83,13.92306,159.9476,1704.12272,1
4266,4,70,3.381603,172.4441,671.4099396,0
4267,1,27,7.218929,217.4725,1144.50246,1
4268,2,48,7.244015,139.9861,1000.235232,1
4269,4,33,4.072959,240.1149,1084.469104,1
4270,0,27,15.98922,182.4653,1770.233657,1
4271,1,23,2.337769,207.6094,763.7190374,1
4272,2,69,28.31929,222.6281,3365.186813,0
4273,2,37,7.816831,182.4433,1479.383716,1
4274,1,74,16.74543,219.9902,1893.24474,0
4275,1,86,5.321365,157.4698,502.9172945,0
4276,5,43,5.493065,242.6143,1178.136437,1
4277,0,26,3.606976,212.6415,1330.057877,1
4278,0,23,24.09793,142.4855,2427.967505,0
4279,1,87,11.32392,137.4872,922.3842497,0
4280,3,61,8.06514,144.9607,866.9483546,0
4281,1,33,3.30098,114.9658,594.5452132,0
4282,0,21,9.468306,124.9607,1351.920539,0
4283,3,46,1.52349,174.9882,1031.356925,1
4284,2,51,10.15451,149.9845,1224.72764,0
4285,1,85,6.418936,265.147,1103.319343,1
4286,1,79,8.052952,182.4538,910.2691862,0
4287,0,35,9.688409,182.49,1331.662313,1
4288,3,56,22.05456,175.0062,2701.761153,0
4289,0,65,4.164919,159.9349,577.4706172,0
4290,2,73,7.518447,220.1185,1059.388627,0
4291,2,35,6.602711,200.1185,1569.491526,1
4292,1,35,19.56071,242.6106,2715.021658,1
4293,2,31,5.458881,142.5007,1238.891522,0
4294,1,50,18.601,235.1884,2291.446991,1
4295,3,45,19.48354,137.4392,1943.635982,1
4296,3,54,9.274687,169.9378,1170.725967,0
4297,3,37,8.172776,184.9853,1275.385401,0
4298,1,81,14.55246,119.9897,1439.519609,1
4299,0,74,9.517804,164.9889,1104.302871,1
4300,1,24,1.649887,137.5165,490.5057336,0
4301,0,25,25.46342,182.4608,2585.068343,0
4302,0,55,12.69881,174.9755,1469.854845,0
4303,2,62,2.865504,187.6094,1123.372604,1
4304,4,89,4.661936,127.4421,946.0176525,0
4305,4,77,20.10599,187.6094,2595.464531,1
4306,0,77,7.633263,152.4555,1357.166073,1
4307,5,57,19.9534,127.4586,2098.351216,0
4308,3,50,2.141515,277.6513,1094.028517,1
4309,3,35,7.294292,134.9801,983.0214047,0
4310,2,64,14.69884,137.4698,1705.410653,0
4311,1,79,3.260154,255.1555,887.9936218,1
4312,0,87,15.05177,149.9778,1281.098493,0
4313,1,57,9.564915,257.6513,1984.206498,0
4314,0,65,3.23817,147.4713,443.3624779,1
4315,0,38,1.865935,159.965,514.9287886,1
4316,4,52,15.10612,107.4958,2006.056116,0
4317,0,83,11.12611,147.4738,978.1726612,0
4318,4,42,14.40375,235.1417,2394.464952,1
4319,1,76,9.121337,112.4551,770.7911152,0
4320,1,27,1.11588,232.652,891.6297776,1
4321,0,37,5.126165,127.4887,703.0576657,0
4322,4,81,13.61148,199.9902,2072.299479,0
4323,2,45,21.72968,127.5112,2087.790899,0
4324,0,74,7.283667,230.1051,1064.970201,1
4325,0,37,5.560793,162.4608,1246.154559,1
4326,2,54,6.246694,79.97886,638.1637463,0
4327,0,24,5.682535,207.4974,942.7449518,0
4328,2,20,4.51753,252.6378,1187.095148,1
4329,0,40,4.723073,159.965,660.1932315,0
4330,2,72,3.656765,184.9785,780.9545758,1
4331,2,79,1.946824,210.127,654.0700617,1
4332,4,85,5.111561,160.0122,678.2091311,0
4333,3,72,12.70316,149.9621,1337.6353,0
4334,0,48,1.347728,139.965,767.0616095,0
4335,8,33,13.19063,162.4833,2119.656047,0
4336,1,22,21.42226,139.9875,2520.720283,0
4337,8,23,6.186286,150.007,1165.027263,0
4338,1,71,3.922369,129.995,564.188439,1
4339,2,78,13.21733,230.1051,1599.616413,1
4340,9,43,9.938448,149.9621,1390.888939,0
4341,2,52,12.12501,139.9816,1419.040968,1
4342,1,86,15.10828,200.1652,1740.076162,1
4343,8,54,11.19005,117.4835,1380.517356,0
4344,1,44,12.18592,127.4601,1638.620437,0
4345,2,74,17.95225,139.965,2190.039608,1
4346,1,74,19.78766,164.9785,2396.551383,0
4347,4,48,11.20643,159.9642,1452.316701,0
4348,0,81,2.582668,164.9715,866.3476333,1
4349,0,83,8.152935,124.9781,722.8531617,0
4350,1,68,5.402848,215.1591,1445.492967,1
4351,7,53,7.969762,232.624,1848.363566,1
4352,3,54,6.106821,107.4958,1149.045043,0
4353,1,41,6.463724,157.4836,742.5950937,0
4354,10,32,8.285158,277.6513,1824.879678,1
4355,1,27,17.7076,222.65,2217.378277,0
4356,0,47,31.81602,129.9763,2977.360531,0
4357,3,50,23.55037,127.482,2097.12893,0
4358,3,26,22.30566,182.4538,2313.442726,1
4359,2,89,9.975367,172.4705,1476.916161,1
4360,4,40,1.358678,230.1051,861.1555834,1
4361,0,83,2.222289,184.9853,497.5901263,1
4362,0,71,7.028485,194.9744,896.0733804,1
4363,2,89,19.04207,267.6647,2183.450856,1
4364,3,25,7.848542,265.147,1478.745798,1
4365,1,40,7.539374,187.4673,1531.68836,1
4366,0,36,11.07238,164.9853,1837.391501,1
4367,3,70,11.86797,242.6143,1597.444059,1
4368,3,81,7.649477,194.9699,956.2196954,0
4369,3,70,16.60351,230.1051,1981.140361,0
4370,4,74,4.030411,159.9476,1097.688317,1
4371,2,79,14.34892,255.1555,1874.421389,1
4372,2,66,19.30476,215.1591,2668.981332,1
4373,6,38,8.584144,112.4844,1077.237101,0
4374,4,25,1.849221,152.4907,778.5344798,1
4375,2,34,9.51775,200.1323,1892.444874,1
4376,0,42,6.708628,197.4702,1390.143881,1
4377,4,79,10.28653,267.6647,1560.396967,1
4378,2,26,11.32663,127.4887,1308.744827,0
4379,1,83,6.574699,149.9845,877.990892,0
4380,4,86,1.126364,200.1185,1015.130356,1
4381,2,55,6.91807,147.4783,837.0503656,0
4382,1,31,18.32428,157.4836,1747.20978,0
4383,1,55,22.98475,207.6094,2350.571509,1
4384,1,87,6.31339,187.4673,1324.19186,1
4385,1,84,10.03914,124.9935,896.0387666,0
4386,1,48,17.77264,139.965,2229.782748,0
4387,0,21,21.50913,207.4811,2422.231415,1
4388,4,42,20.88324,105.011,2027.833188,0
4389,3,82,15.95966,167.4847,2158.69019,0
4390,2,31,1.925345,194.9663,1183.751805,1
4391,3,19,5.698156,235.1591,1325.472004,1
4392,1,30,4.225661,192.4885,693.5913883,0
4393,2,25,21.19498,235.1591,2458.677481,0
4394,3,26,23.04458,159.9512,2218.850381,0
4395,0,57,9.900853,222.6281,1880.847695,1
4396,0,56,1.15025,164.9715,830.9443469,0
4397,0,89,3.794103,92.5018,346.0280123,0
4398,1,84,7.579193,182.4433,1275.031579,1
4399,5,56,10.44433,147.4738,1164.755978,0
4400,1,52,10.35635,159.9512,1114.676099,0
4401,0,78,4.908846,134.9509,482.2768453,0
4402,0,33,2.637164,179.9476,581.3197743,0
4403,1,48,8.547698,179.9794,1066.677081,0
4404,0,70,7.465071,222.6326,1559.606858,1
4405,3,87,2.681114,207.4811,755.4687511,1
4406,0,49,2.780152,124.9781,311.8065152,1
4407,3,37,6.979961,159.9512,866.4850145,1
4408,3,18,5.436971,179.9476,869.9774936,1
4409,1,70,8.671709,152.4884,1086.818163,1
4410,2,51,13.84934,169.9447,1456.422162,0
4411,1,29,4.055418,149.9928,1002.424825,0
4412,0,29,13.00557,94.97283,1618.779462,0
4413,1,29,6.92143,157.4698,820.9054953,0
4414,3,89,8.324816,92.5018,809.618878,1
4415,3,76,3.985217,149.9915,583.5711218,0
4416,6,19,16.27572,187.5139,2141.951697,0
4417,2,26,21.52164,159.9349,2150.01852,0
4418,6,21,7.332162,139.9979,1207.587701,0
4419,1,77,3.318059,152.4884,625.201163,0
4420,1,29,3.059231,117.4392,955.1927172,0
4421,1,33,15.1242,255.1555,2057.979176,1
4422,1,21,9.49754,177.6508,1432.135681,1
4423,0,73,15.22417,172.5034,1570.995815,1
4424,1,75,1.970645,139.9349,856.222981,0
4425,1,77,1.78963,119.9568,816.0468833,0
4426,7,73,7.007574,179.9476,941.4829653,1
4427,0,62,7.457111,220.1323,1109.681229,1
4428,2,35,12.44495,235.1591,1747.993101,1
4429,2,24,5.147213,154.9618,1394.025763,1
4430,1,18,2.382538,187.6422,788.1036301,1
4431,4,26,8.454096,107.482,1383.139451,0
4432,3,21,2.176948,130.0064,681.4206312,0
4433,0,85,12.36516,169.9447,1208.822377,0
4434,2,32,4.023413,184.9496,1225.408596,1
4435,3,63,1.709971,172.4441,479.5519429,1
4436,3,40,8.209844,164.9853,1635.02715,1
4437,5,31,3.713732,194.9744,827.2524803,1
4438,3,66,10.42522,172.4705,1619.969692,1
4439,1,72,4.849803,182.4833,679.3728327,0
4440,0,42,14.47965,192.4404,1617.050793,0
4441,7,64,1.081032,230.1344,924.0234298,1
4442,1,27,21.36386,115.0021,1999.438675,0
4443,2,74,12.45303,137.4684,1313.657019,0
4444,4,45,9.05217,167.4564,1042.770459,0
4445,1,57,1.210715,159.965,347.446058,0
4446,3,38,2.509742,162.4653,1135.537453,0
4447,3,46,1.193519,222.65,863.525358,1
4448,4,42,6.736871,222.6281,1746.862212,1
4449,3,62,3.033312,162.4689,618.6284163,1
4450,2,47,5.891019,152.4742,1294.614623,0
4451,3,38,5.452285,147.4564,1153.463764,0
4452,3,45,8.342325,114.9509,1377.652033,0
4453,9,77,19.22796,114.9509,2267.103404,0
4454,1,48,6.203352,175.0211,1019.803014,1
4455,1,75,8.867984,197.4876,1089.367201,0
4456,0,18,9.131577,117.4392,1458.027932,0
4457,1,36,23.78115,124.9643,2025.167432,0
4458,4,40,3.575214,225.1457,1616.617211,1
4459,1,55,16.77025,147.4564,2045.813243,0
4460,3,18,2.546083,124.9607,886.9184762,0
4461,0,61,2.477662,232.652,860.9528478,1
4462,7,62,1.871066,215.1591,1360.486206,1
4463,2,82,6.403708,225.1457,1649.105838,1
4464,2,39,10.4983,154.9919,1691.271964,0
4465,3,31,15.85774,149.989,1756.414097,0
4466,7,54,9.894265,214.9525,1338.619611,0
4467,1,21,2.426747,222.6326,1385.269228,1
4468,1,49,9.790274,137.4392,1027.652777,0
4469,7,42,4.419844,149.9621,927.4696678,1
4470,4,33,8.26392,152.4742,1514.229261,1
4471,1,62,8.157412,149.9915,909.7634001,0
4472,2,88,11.42705,184.967,1209.083545,1
4473,2,36,6.681836,142.4855,1019.877653,0
4474,4,38,2.589118,197.484,1351.962079,1
4475,0,82,8.902965,159.9476,1347.567075,1
4476,2,22,5.892496,124.9781,716.9177978,0
4477,2,46,2.577535,139.9568,552.480335,0
4478,4,37,2.820837,182.4538,664.5638593,1
4479,0,22,2.005733,275.1336,960.0935745,1
4480,0,51,11.30633,149.9621,1199.678982,0
4481,0,73,5.364815,152.4907,786.0813559,1
4482,0,84,11.17891,92.45514,1213.57856,0
4483,1,88,7.326372,152.4798,858.2482994,0
4484,4,64,1.204999,197.5169,744.1347048,1
4485,0,72,10.96384,240.1149,1398.087425,1
4486,0,28,12.75395,202.4433,1438.364422,0
4487,4,25,1.1518,182.4676,695.0268746,1
4488,1,58,11.94283,194.9744,1289.865177,1
4489,0,74,2.147261,270.1604,1341.275592,1
4490,0,87,21.72982,235.1555,2757.839041,1
4491,0,32,7.042459,139.983,1228.595252,1
4492,3,27,3.592376,119.9568,1189.261161,1
4493,4,61,15.73713,177.6508,1904.60275,0
4494,9,30,6.831686,232.6415,1491.790762,1
4495,1,60,12.94793,144.9607,1126.457158,0
4496,1,81,2.284487,212.6415,1119.209524,1
4497,0,83,12.2964,139.9875,1459.899487,1
4498,3,63,1.655301,117.4392,837.3072679,1
4499,1,50,19.69566,172.5104,1876.809732,0
4500,3,45,7.521969,192.4404,1129.471568,1
4501,1,30,5.123883,194.9663,1418.327071,1
4502,0,87,14.86376,202.6362,2089.529125,1
4503,1,70,5.141927,182.497,708.4028154,0
4504,0,28,1.554749,172.4441,489.2316753,0
4505,2,45,10.50995,114.9658,1176.673652,0
4506,1,35,15.12559,167.4847,2229.929037,0
4507,4,37,5.113589,129.9483,1241.024324,0
4508,0,50,10.88666,147.4421,1129.578351,1
4509,1,34,4.343093,139.9349,1137.986536,0
4510,7,58,7.470963,117.4392,1453.3619,0
4511,3,42,13.36689,117.472,1456.609727,0
4512,2,63,2.596868,127.5067,410.7703918,1
4513,1,78,7.685406,107.482,1057.31153,0
4514,7,89,5.379951,257.6375,1640.268544,1
4515,3,18,8.387889,174.9755,1377.344633,1
4516,0,89,8.561641,184.9647,984.7206752,0
4517,10,66,17.24595,132.466,2399.954293,0
4518,2,53,4.457562,94.97283,983.5423493,1
4519,1,44,22.28926,104.9629,2068.186228,0
4520,4,66,3.77596,182.4676,775.6207448,1
4521,1,85,29.30064,147.4713,2626.362759,0
4522,2,62,10.32752,214.9663,1274.789671,0
4523,1,28,7.668017,214.9525,1139.028165,1
4524,3,55,7.461144,129.9483,1296.523969,0
4525,2,55,10.07469,147.4564,1527.978319,0
4526,0,59,1.692565,154.9755,1015.460451,1
4527,0,28,15.54856,204.9634,1835.681416,0
4528,2,38,4.18206,127.4421,1094.624835,0
4529,1,79,5.260996,129.9778,945.5437173,1
4530,1,34,4.480346,149.9447,1127.193482,0
4531,9,61,8.652909,142.4526,1771.134878,0
4532,2,71,10.65198,232.624,1855.20004,1
4533,0,89,7.957264,242.6435,1194.31166,1
4534,1,74,15.4522,112.4551,1213.799389,0
4535,4,39,18.07558,172.4871,2082.760575,1
4536,1,84,21.55836,144.9607,1835.575859,0
4537,0,57,14.0669,192.4567,1443.483853,0
4538,0,64,14.54834,159.9942,1458.518135,1
4539,4,43,8.592449,137.4616,1099.38854,0
4540,1,76,19.84947,92.45514,2063.325487,0
4541,2,53,4.83427,257.6549,1159.364961,1
4542,0,75,3.11391,225.1457,1340.927976,1
4543,9,30,22.05688,197.6288,2696.777135,0
4544,2,78,10.35346,184.9496,1640.315966,0
4545,4,22,6.506483,149.9778,917.1665939,0
4546,3,32,17.95045,162.4538,2303.354723,0
4547,0,78,6.214398,174.9699,1251.894626,1
4548,10,56,14.66847,184.9715,1880.004543,1
4549,1,79,5.628186,182.447,650.4414677,1
4550,1,68,10.5771,149.9447,1515.274871,0
4551,4,58,11.42464,197.5169,1518.895794,1
4552,4,48,3.367303,157.4836,558.284596,1
4553,4,70,3.071976,102.4746,398.8495205,1
4554,3,67,3.246478,117.472,545.3992275,0
4555,1,24,5.798779,187.656,1129.173931,1
4556,4,44,13.23966,127.4601,1735.029687,0
4557,1,51,18.44435,129.9598,2182.755951,1
4558,0,54,2.941261,152.466,498.8080579,0
4559,1,24,21.07565,162.4608,2673.10157,0
4560,2,39,12.09048,112.4844,1155.835028,0
4561,1,75,11.76248,237.6549,2037.626802,1
4562,1,70,2.691911,167.4564,347.3046722,1
4563,0,36,6.999666,232.6415,1161.766944,1
4564,5,47,3.896108,179.9794,729.6672295,0
4565,3,71,6.564797,257.6513,1801.105672,1
4566,0,51,13.72738,159.9476,1844.506934,1
4567,2,85,2.804449,172.4733,538.267259,1
4568,2,79,14.41688,169.9447,1458.177149,0
4569,0,69,6.186874,194.9525,1183.666028,1
4570,3,32,8.380626,232.624,1827.741525,1
4571,0,32,11.88328,117.4858,1309.247153,0
4572,3,65,4.899337,162.4538,1125.779521,0
4573,6,20,8.574964,169.9447,1296.081512,0
4574,0,70,31.79027,255.1198,3575.871459,1
4575,1,44,7.84461,137.4616,1024.765594,1
4576,1,19,14.31807,262.6106,1924.414895,1
4577,0,21,21.43457,172.4441,2141.091982,0
4578,1,74,4.439464,197.4876,729.7825005,0
4579,0,66,3.147832,159.9642,562.8048829,0
4580,1,31,10.83268,149.9776,1248.354542,1
4581,2,18,7.812114,177.6508,1381.709993,1
4582,8,37,9.042296,184.9496,1852.013833,0
4583,3,35,8.850759,127.4586,1152.131327,1
4584,3,78,5.933094,172.4624,786.1863432,0
4585,1,61,23.08203,139.9568,2199.664389,0
4586,1,57,13.45113,114.9509,1613.057137,0
4587,6,74,3.080084,79.97886,436.2644992,0
4588,0,19,14.41788,232.6415,1872.389857,0
4589,1,53,6.2061,184.967,904.3179865,0
4590,2,69,17.38432,174.9744,2140.11456,1
4591,2,38,4.490588,202.65,1542.618812,1
4592,4,74,2.893617,200.1323,1280.101622,0
4593,1,66,7.634806,144.9607,753.7251984,0
4594,4,87,3.794574,104.9643,726.148196,0
4595,1,55,6.905799,182.4608,914.6362933,0
4596,0,25,21.26763,114.9509,2327.656652,0
4597,3,20,2.507107,144.9607,463.6732561,0
4598,3,82,7.721518,174.9755,1065.856964,0
4599,3,89,2.886437,159.9349,486.381294,0
4600,2,39,10.35845,169.9671,1349.872551,0
4601,2,48,8.093081,129.9483,1340.469295,1
4602,6,24,12.1891,79.97886,1346.569879,0
4603,1,40,11.3031,160.0013,1217.604663,0
4604,0,21,7.445235,149.9378,1450.159924,0
4605,1,59,1.877939,182.4676,503.6435762,0
4606,0,58,2.347884,187.4847,616.2094946,0
4607,4,33,24.69325,92.45514,2693.549899,1
4608,0,35,4.768185,139.9349,1138.754327,1
4609,3,24,8.824037,144.9889,1670.183322,1
4610,8,79,7.364002,184.9715,1144.514093,1
4611,1,40,16.58054,159.9942,1734.504367,1
4612,3,75,1.921112,159.9875,397.1455126,0
4613,3,73,11.72692,159.9942,1372.468821,0
4614,3,21,2.987316,214.9663,838.558113,1
4615,3,75,12.04581,240.1149,1569.259659,1
4616,8,68,1.574932,149.9913,711.8546388,1
4617,1,59,1.76975,172.4441,483.0491679,0
4618,2,52,9.613541,150.007,1083.774656,1
4619,1,20,12.22703,127.4421,1782.043347,0
